Particle,xFmax
7224,1252.52
7225,1192.18
7226,277.85
7227,1192.02
7228,1120.71
7229,1128.05
7230,1208.3
7231,1195.07
7232,1152.48
7233,1177.84
7234,1287.01
7235,1260.36
7236,1207.68
7237,1176.14
7238,1236.28
7239,1132.83
7240,1208.3
7241,1234.91
7242,1328.01
7243,1198.87
7244,1176.61
7245,1147.69
7246,1183.6
7247,1122.94
7248,1316.05
7249,1179.58
7250,1216.06
7251,1214.91
7252,1163.62
7253,1179.92
7254,1132.25
7255,1243.38
7256,1142.85
7257,1414.81
7258,1270.16
7259,310.64
7260,1130.88
7261,1291.2
7262,1334.54
7263,1222.87
7264,1265.74
7265,1156.03
7266,1116.29
7267,1092.02
7268,1211.49
7269,1188.49
7270,1385.39
7271,1104.4
7272,1141.1
7273,1104.36
7274,1224.13
7275,1183.3
7276,1169.14
7277,1184.31
7278,1140.57
7279,1230.04
7280,85.44
7281,1334.17
7282,92.2
7283,1123.61
7284,1341.12
7285,1124.46
7286,1286.55
7287,1309.43
7288,1089.08
7289,1138.51
7290,1059.48
7291,1145.6
7292,1232.6
7293,1287.63
7294,1097.31
7295,1210.83
7296,1289.96
7297,1200.75
7298,1243.38
7299,1181.06
7300,1191.05
7301,1075.64
7302,1280.62
7303,1212.97
7304,1281.91
7305,1219.39
7306,1280.35
7307,1279.45
7308,1153.17
7309,1194.36
7310,1198.08
7311,1215.94
7312,1286.93
7313,1174.27
7314,1122.01
7315,1061.51
7316,1245.79
7317,1252.4
7318,1213.96
7319,1189.5
7320,1322.57
7321,1468.91
7322,1180.68
7323,1196.41
7324,1147.69
7325,1277.69
7326,1383.98
7327,1152.48
7328,1169.7
7329,1196.83
7330,1153.78
7331,1186.09
7332,1171.54
7333,1156.94
7334,1262.1
7335,1194.03
7336,1252.56
7337,1320.04
7338,1132.65
7339,1265.9
7340,1152.09
7341,1166.19
7342,1135.34
7343,1139.91
7344,1134.55
7345,1264.63
7346,1135.69
7347,1148.26
7348,1275.62
7349,1173.37
7350,1387.55
7351,1174.44
7352,1248.88
7353,1301.15
7354,1355.32
7355,1229.19
7356,1228.01
7357,1212.48
7358,1274.4
7359,1192.31
7360,1328.5
7361,1143.9
7362,1185.12
7363,1132.08
7364,80.62
7365,89.44
7366,1242.01
7367,1247.88
7368,1212.35
7369,1135.34
7370,1104.36
7371,1206.19
7372,408.04
7373,1156.03
7374,1296.53
7375,1142.85
7376,482.7
7377,1333.3
7378,1208.8
7379,1220.9
7380,1234.91
7381,1312.44
7382,1287.63
7383,1347.37
7384,1132.25
7385,1145.6
7386,1099.32
7387,1270.16
7388,1158.02
7389,1138.64
7390,1208.8
7391,1162.76
7392,1462.94
7393,1167.26
7394,1231.79
7395,1260.52
7396,1154.21
7397,1153.17
7398,1197.08
7399,1209.3
7400,1145.6
7401,1318.26
7402,1286.31
7403,1162.11
7404,1146.12
7405,1171.37
7406,1132.08
7407,1197.75
7408,1147.56
7409,1181.91
7410,58.31
7411,1317
7412,1402.46
7413,1372.95
7414,1293.75
7415,1107.25
7416,1196.16
7417,1154.51
7418,1162.84
7419,1147.56
7420,1236.93
7421,1342.13
7422,1170
7423,1368.94
7424,1282.81
7425,1256.07
7426,1110.18
7427,1121.78
7428,1186
7429,1259.36
7430,1212.64
7431,1221.47
7432,92.2
7433,1167.3
7434,1079.12
7435,1212.64
7436,1174.56
7437,1204.2
7438,1193.65
7439,1163.87
7440,1251.32
7441,1244.55
7442,1151.56
7443,1195.07
7444,1214.62
7445,1197.08
7446,1391.29
7447,1270.12
7448,1210.5
7449,1142.32
7450,1661.93
7451,1090.05
7452,1280.82
7453,1227.88
7454,1152.48
7455,1185.96
7456,1221.23
7457,1110.36
7458,1103.09
7459,306.1
7460,1311.83
7461,336.15
7462,1298.08
7463,1326.12
7464,1147.69
7465,292.06
7466,1396.46
7467,1208.14
7468,1141.27
7469,1104.94
7470,1225.89
7471,1221.47
7472,1273.18
7473,1107.66
7474,1237.62
7475,1258.01
7476,1220.9
7477,1133.58
7478,1250.04
7479,1150.39
7480,1180.04
7481,1142.15
7482,1131.59
7483,1234.91
7484,1199.42
7485,1128.05
7486,1343.32
7487,1204.2
7488,1253.2
7489,1145.86
7490,1185.33
7491,1358.71
7492,1154.34
7493,362.35
7494,1212.97
7495,102.96
7496,101.98
7497,1311.07
7498,342.05
7499,1259.25
7500,1162.11
7501,1152.48
7502,1273.18
7503,1217.42
7504,1157.45
7505,1170.34
7506,1207.68
7507,1140.04
7508,1205.69
7509,1190.38
7510,1221.56
7511,1130.04
7512,1210.78
7513,1179.03
7514,1210.83
7515,1075.17
7516,1153.95
7517,1367.81
7518,1200.71
7519,1209.5
7520,1234.91
7521,1137.19
7522,1182.07
7523,1173.46
7524,1164
7525,1198.17
7526,1388.42
7527,1253
7528,1190.8
7529,1176.14
7530,1128.05
7531,1156.03
7532,1175.16
7533,1140.22
7534,1155.25
7535,1367.52
7536,94.34
7537,1332.25
7538,1234.34
7539,1176.14
7540,1166.62
7541,1177.84
7542,1193.4
7543,1231.67
7544,1348.52
7545,1243.26
7546,1460.31
7547,1171.54
7548,1381.92
7549,1225.44
7550,1138.64
7551,412.31
7552,1189.62
7553,82.46
7554,1170
7555,100.5
7556,1183.09
7557,1152.48
7558,1143.37
7559,421.54
7560,125.3
7561,1366.53
7562,1140.18
7563,1103.09
7564,1234.91
7565,1196.83
7566,345.25
7567,1162.45
7568,1176.31
7569,1153.17
7570,1120.58
7571,1383.11
7572,53.85
7573,1230.81
7574,1130
7575,1210.78
7576,1274.87
7577,1207.85
7578,1281.6
7579,1236.65
7580,1157.45
7581,1168.46
7582,1143.9
7583,89.44
7584,1253.99
7585,1261.51
7586,1177.45
7587,1280.98
7588,1128.01
7589,1129.25
7590,1159.66
7591,1067.38
7592,319.06
7593,1160.78
7594,1065.13
7595,1204.16
7596,1251.96
7597,1269.21
7598,1410.32
7599,1171.75
7600,1324.39
7601,1170.34
7602,1158.49
7603,1185.62
7604,1155.21
7605,1231.3
7606,1146.34
7607,1172.73
7608,1149.78
7609,1160
7610,1147.26
7611,1087.47
7612,1186.97
7613,1264.79
7614,1302.31
7615,1163.87
7616,1057.21
7617,1275.66
7618,1162.76
7619,1185.96
7620,1387.08
7621,1206.69
7622,1105.49
7623,1126.06
7624,1154.47
7625,1326.54
7626,1142.8
7627,1142.8
7628,1200.71
7629,1293.14
7630,1185.12
7631,1229.72
7632,1141.1
7633,319.53
7634,1384.52
7635,1181.4
7636,1213.34
7637,1132.78
7638,1305.99
7639,1186
7640,1187.27
7641,1342.61
7642,1173.46
7643,1234.71
7644,1166.06
7645,1138.64
7646,1218.4
7647,1308.63
7648,1214.99
7649,1418.73
7650,1217.09
7651,1208.39
7652,1256.42
7653,1202.08
7654,1214.58
7655,1283.16
7656,1190.8
7657,1382.35
7658,1294.02
7659,1191.01
7660,1113.64
7661,1177.2
7662,1363.3
7663,1323.1
7664,1375.68
7665,63.25
7666,58.31
7667,53.85
7668,64.03
7669,72.11
7670,384.84
7671,111.8
7672,111.8
7673,143.18
7674,155.24
7675,102.96
7676,108.17
7677,125.3
7678,94.34
7679,80.62
7680,86.02
7681,86.02
7682,117.05
7683,56.57
7684,72.11
7685,130.38
